"Symbol","EndDate","TotalRevenue","ROEC"
"300117","2020-12-31","2078633676.0600","0.0568"
"300117","2021-12-31","1429580885.2800","-1.7311"
"300117","2022-12-31","1953551359.3900","-1.1894"
"300118","2010-12-31","2374857182.0600","0.1928"
"300118","2011-12-31","2106210712.6900","0.0216"
"300118","2012-12-31","1015902911.2000","-0.2270"
"300118","2013-12-31","2163717174.6200","0.0375"
"300118","2014-12-31","2952192280.0700","0.0321"
"300118","2015-12-31","5259441985.8800","0.1152"
"300118","2016-12-31","7016754698.3800","0.2045"
"300118","2017-12-31","11451758845.7500","0.1198"
"300118","2018-12-31","9752171142.0500","0.0286"
"300118","2019-12-31","14404248251.4200","0.1101"
"300118","2020-12-31","16063492270.8900","0.0245"
"300118","2021-12-31","18830724181.1200","-0.0015"
"300118","2022-12-31","29384723113.6800","0.0959"
"300119","2010-12-31","345619033.5400","0.1196"
"300119","2011-12-31","587713347.5400","0.0877"
"300119","2012-12-31","656393897.8000","0.0984"
"300119","2013-12-31","754904372.3300","0.0927"
"300119","2014-12-31","585196983.9500","0.0168"
"300119","2015-12-31","792834473.1300","0.0701"
"300119","2016-12-31","969858493.6400","0.0791"
"300119","2017-12-31","1047334488.8900","0.0583"
"300119","2018-12-31","1189866012.4000","0.0637"
"300119","2019-12-31","1466580504.3400","0.0971"
"300119","2020-12-31","2000407106.4100","0.1725"
"300119","2021-12-31","2007138304.5700","0.1228"
"300119","2022-12-31","2084250399.0000","0.0847"
"300120","2010-12-31","405696752.3500","0.1195"
"300120","2011-12-31","405926148.1000","0.0700"
"300120","2012-12-31","311908790.9900","0.0354"
"300120","2013-12-31","413385890.8700","0.0550"
"300120","2014-12-31","425020519.4800","0.0081"
"300120","2015-12-31","507100885.8700","0.0080"
"300120","2016-12-31","630075306.4100","0.0258"
"300120","2017-12-31","888612677.8400","0.0464"
"300120","2018-12-31","2062642336.6000","0.0704"
"300120","2019-12-31","2332307829.7300","0.0576"
"300120","2020-12-31","3115096153.2800","0.0322"
"300120","2021-12-31","3305858977.5200","0.0194"
"300120","2022-12-31","2699865786.4100","0.0160"
"300121","2010-12-31","348361445.8200","0.1112"
"300121","2011-12-31","351370559.9800","0.0361"
"300121","2012-12-31","389112253.8800","0.0269"
"300121","2013-12-31","633740019.3000","0.0354"
"300121","2014-12-31","745357273.3100","0.0584"
"300121","2015-12-31","860026621.2900","0.0811"
"300121","2016-12-31","1239888904.1100","0.2722"
"300121","2017-12-31","1637802829.3000","0.2699"
"300121","2018-12-31","2081925235.8400","0.2867"
"300121","2019-12-31","2014294669.1800","0.1091"
"300121","2020-12-31","1943387548.0600","0.0756"
"300121","2021-12-31","2705300823.5200","0.1584"
"300121","2022-12-31","3517195750.3200","0.2190"
"300122","2010-12-31","737313591.2400","0.1980"
"300122","2011-12-31","628740039.4000","0.0893"
"300122","2012-12-31","760326497.7900","0.0929"
"300122","2013-12-31","780177947.1800","0.0547"
"300122","2014-12-31","800937517.6300","0.0611"
"300122","2015-12-31","712738059.0900","0.0801"
"300122","2016-12-31","445947152.3700","0.0130"
"300122","2017-12-31","1342568632.7600","0.1584"
"300122","2018-12-31","5228307728.1700","0.4078"
"300122","2019-12-31","10587318311.6000","0.4767"
"300122","2020-12-31","15190366231.2100","0.4718"
"300122","2021-12-31","30652415906.6100","0.7881"
"300122","2022-12-31","38264011331.7400","0.3599"
"300123","2010-12-31","243808689.8100","0.0674"
"300123","2011-12-31","396466577.7700","0.0549"
"300123","2012-12-31","579930611.9400","0.0654"
"300123","2013-12-31","679780838.2400","0.0685"
"300123","2014-12-31","386171743.6700","0.0225"
"300123","2015-12-31","441566515.8100","0.0154"
"300123","2016-12-31","587122688.3200","0.0143"
"300123","2017-12-31","1046825196.2800","0.0353"
"300123","2018-12-31","1411328548.1400","0.0355"
"300123","2019-12-31","2205591182.4500","0.0567"
"300123","2020-12-31","1812879618.9300","0.0058"
"300123","2021-12-31","1587879457.8700","-0.2521"
"300123","2022-12-31","1686442710.0800","-0.3410"
"300124","2010-12-31","674603994.3100","0.1761"
"300124","2011-12-31","1054026834.3600","0.1441"
"300124","2012-12-31","1193186614.1000","0.1227"
"300124","2013-12-31","1725868253.8000","0.1916"
"300124","2014-12-31","2242550146.0600","0.2006"
"300124","2015-12-31","2770529879.6600","0.2102"
"300124","2016-12-31","3660045212.9700","0.2114"
"300124","2017-12-31","4777295690.6900","0.2038"
"300124","2018-12-31","5874357770.6400","0.1972"
"300124","2019-12-31","7390370858.4000","0.1306"
"300124","2020-12-31","11511316766.1800","0.2187"
"300124","2021-12-31","17943256595.2900","0.2692"
"300124","2022-12-31","23008312443.1200","0.2373"
"300125","2010-12-31","592376532.7800","0.1133"
"300125","2011-12-31","535916060.5900","0.0512"
"300125","2012-12-31","480506179.6800","0.0160"
"300125","2013-12-31","417217114.8800","0.0203"
"300125","2014-12-31","271064412.4300","0.0128"
"300125","2015-12-31","374410455.5700","0.0082"
"300125","2016-12-31","162605434.8000","-0.0558"
"300125","2017-12-31","112684305.1100","-0.2859"
"300125","2018-12-31","152256568.0700","0.0462"
"300125","2019-12-31","110927501.9800","0.0216"
"300125","2020-12-31","282327984.9200","-0.0685"
"300125","2021-12-31","1051376254.7300","-0.0980"
"300125","2022-12-31","1597551813.2500","-0.0256"
"300126","2010-12-31","417811741.4900","0.1016"
"300126","2011-12-31","564927356.6700","0.0800"
"300126","2012-12-31","538082225.6700","0.0589"
"300126","2013-12-31","600426117.0200","0.0647"
"300126","2014-12-31","673873585.8000","0.0609"
"300126","2015-12-31","557153687.8700","0.0035"
"300126","2016-12-31","527177407.7400","0.0060"
"300126","2017-12-31","549141829.5900","0.0042"
"300126","2018-12-31","583196648.9400","-0.0449"
"300126","2019-12-31","459117421.2800","0.0093"
"300126","2020-12-31","429186076.4000","0.0116"
"300126","2021-12-31","625928494.5900","0.0096"
"300126","2022-12-31","434704626.4200","0.0036"
"300127","2010-12-31","331740717.8000","0.0961"
"300127","2011-12-31","563624220.8200","0.1491"
"300127","2012-12-31","487163118.8600","0.0764"
"300127","2013-12-31","353926198.0100","0.0561"
"300127","2014-12-31","379038192.9900","0.0729"
"300127","2015-12-31","382037875.3300","0.0907"
"300127","2016-12-31","423140309.6400","0.1102"
"300127","2017-12-31","526814340.4100","0.1669"
"300127","2018-12-31","599073370.1500","0.1285"
"300127","2019-12-31","602769831.5100","0.1189"
"300127","2020-12-31","604254589.0200","0.1162"
"300127","2021-12-31","861144350.8000","0.1464"
"300127","2022-12-31","992117310.1700","0.1237"
"300128","2010-12-31","768312899.8100","0.1384"
"300128","2011-12-31","1193721712.9300","0.0948"
"300128","2012-12-31","1963213021.8900","0.1206"
"300128","2013-12-31","2039998273.3900","0.0820"
"300128","2014-12-31","2653012082.5700","0.0419"
"300128","2015-12-31","3154191441.3100","0.0144"
"300128","2016-12-31","2973195437.1600","0.0246"
"300128","2017-12-31","3021464069.3800","0.0373"
"300128","2018-12-31","2564248851.8700","-0.5136"
"300128","2019-12-31","1579415067.3100","0.0085"
"300128","2020-12-31","1364232745.1700","0.0211"
"300128","2021-12-31","972160151.6300","-0.3123"
"300128","2022-12-31","1401971503.8300","-0.2100"
"300129","2010-12-31","567962820.8600","0.1359"
"300129","2011-12-31","615667630.7900","0.0401"
"300129","2012-12-31","671321205.4600","0.0412"
"300129","2013-12-31","1079253554.2900","0.0455"
"300129","2014-12-31","1438186434.4100","0.0576"
"300129","2015-12-31","1596976578.8900","0.0921"
"300129","2016-12-31","1505623355.1600","0.1065"
"300129","2017-12-31","1590000234.3000","0.0697"
"300129","2018-12-31","1472526169.3100","0.0041"
"300129","2019-12-31","2219025768.1500","0.0679"
"300129","2020-12-31","3603968481.7700","0.1442"
"300129","2021-12-31","3852691830.6900","0.0940"
"300129","2022-12-31","3126689952.4200","0.0790"
"300130","2010-12-31","208527076.7400","0.1114"
"300130","2011-12-31","341596897.9600","0.0837"
"300130","2012-12-31","495075044.6700","0.0625"
"300130","2013-12-31","499177767.7400","0.0543"
"300130","2014-12-31","678200326.9300","0.0734"
"300130","2015-12-31","977566389.5100","0.0720"
"300130","2016-12-31","1126545907.3700","0.1052"
"300130","2017-12-31","1236913539.1700","0.0411"
"300130","2018-12-31","2319327318.5700","0.1198"
"300130","2019-12-31","3027887474.7200","0.1063"
"300130","2020-12-31","2632361743.2900","0.0349"
"300130","2021-12-31","3611738606.6300","0.0816"
"300130","2022-12-31","4316539965.1700","0.0166"
"300131","2010-12-31","371724447.6700","0.1023"
"300131","2011-12-31","471577694.9000","0.0402"
"300131","2012-12-31","680255890.3300","0.0356"
"300131","2013-12-31","627878486.5300","-0.0160"
"300131","2014-12-31","490789212.8500","0.0439"
"300131","2015-12-31","1771394932.3000","0.0324"
"300131","2016-12-31","4222057089.2100","0.1139"
"300131","2017-12-31","7399875316.6500","0.0883"
"300131","2018-12-31","12114106674.7200","0.0997"
"300131","2019-12-31","11950287044.3400","0.0365"
"300131","2020-12-31","10418226284.7600","0.1326"
"300131","2021-12-31","6338052198.4200","0.0117"
"300131","2022-12-31","5168696069.5400","0.0286"
"300132","2010-12-31","486369993.9000","0.1300"
"300132","2011-12-31","550401913.4300","0.0396"
"300132","2012-12-31","554618362.8900","0.0585"
"300132","2013-12-31","632142164.6300","0.0516"
"300132","2014-12-31","763215975.4500","0.0900"
"300132","2015-12-31","588960344.3600","0.0182"
"300132","2016-12-31","557290828.8600","0.0530"
"300132","2017-12-31","811205143.9800","0.1391"
"300132","2018-12-31","1421571069.4000","0.4357"
"300132","2019-12-31","2908117124.2900","0.2223"
"300132","2020-12-31","3864762214.7700","0.1490"
"300132","2021-12-31","3693254673.7800","-0.3462"
"300132","2022-12-31","2917366476.4800","-0.4216"
"300133","2010-12-31","281837427.8400","0.1405"
"300133","2011-12-31","403068202.5000","0.1250"
"300133","2012-12-31","720911505.4700","0.1571"
"300133","2013-12-31","920465725.5400","0.1637"
"300133","2014-12-31","1916073152.9000","0.1564"
"300133","2015-12-31","2657303261.1000","0.1070"
"300133","2016-12-31","4444975810.8600","0.0787"
"300133","2017-12-31","5245589747.4500","0.0941"
"300133","2018-12-31","5797208568.9000","0.0357"
"300133","2019-12-31","2630550522.8700","-0.2398"
"300133","2020-12-31","3732275926.1300","0.0723"
"300133","2021-12-31","3806933413.2400","0.0670"
"300133","2022-12-31","2474961700.5400","0.0606"
"300134","2010-12-31","862827528.5700","0.1824"
"300134","2011-12-31","989501862.4600","0.0788"
"300134","2012-12-31","1503955271.0400","-0.0760"
"300134","2013-12-31","1895273111.8900","0.0268"
"300134","2014-12-31","2450864003.6500","0.2228"
"300134","2015-12-31","2060760425.0300","0.0381"
"300134","2016-12-31","2407395163.6200","0.0306"
"300134","2017-12-31","1779295195.6500","-0.0934"
"300134","2018-12-31","1821491861.8600","-0.0004"
"300134","2019-12-31","2337566465.6100","-0.0687"
"300134","2020-12-31","2185546100.5000","0.0118"
"300134","2021-12-31","2366403116.4500","-0.0528"
"300134","2022-12-31","2592460121.4700","0.0223"
"300135","2010-12-31","1045015854.1700","0.1266"
"300135","2011-12-31","1119763026.3200","0.0576"
"300135","2012-12-31","2190661072.1300","0.0872"
"300135","2013-12-31","2113787598.2600","0.0855"
"300135","2014-12-31","1769564121.8800","0.0547"
"300135","2015-12-31","1752396705.4300","0.0201"
"300135","2016-12-31","1379940322.8600","0.0215"
"300135","2017-12-31","1799779368.1100","0.0300"
"300135","2018-12-31","2049843283.8200","0.0333"
"300135","2019-12-31","2429669404.2000","0.0277"
"300135","2020-12-31","2018394403.2500","-0.0019"
"300135","2021-12-31","2282086647.9000","-0.0652"
"300135","2022-12-31","2468625833.6000","-0.1655"
"300136","2010-12-31","140117237.5100","0.1376"
"300136","2011-12-31","162976630.4300","0.1166"
"300136","2012-12-31","215752989.1500","0.0091"
"300136","2013-12-31","352281481.4200","-0.1019"
"300136","2014-12-31","807718115.2600","0.0970"
"300136","2015-12-31","1299970709.9100","0.2146"
"300136","2016-12-31","2412927483.8600","0.3135"
"300136","2017-12-31","3434767796.2200","0.3764"
"300136","2018-12-31","4706909438.6300","0.3053"
"300136","2019-12-31","5134041894.1400","0.2426"
"300136","2020-12-31","6393638346.0300","0.1886"
"300136","2021-12-31","7581399622.7500","0.0897"
"300136","2022-12-31","8589916593.2900","0.1036"
"300137","2010-12-31","171696987.3200","0.0942"
"300137","2011-12-31","146557775.6300","0.0473"
"300137","2012-12-31","210402129.1500","0.0522"
"300137","2013-12-31","334779249.7300","0.0640"
"300137","2014-12-31","440615656.7300","0.0715"
"300137","2015-12-31","628141200.7600","0.0751"
"300137","2016-12-31","789543369.7900","0.0806"
"300137","2017-12-31","1042537654.5600","0.1267"
"300137","2018-12-31","1374100144.4700","0.1520"
"300137","2019-12-31","1374326135.3200","0.1327"
"300137","2020-12-31","1248100875.6000","0.0654"
"300137","2021-12-31","1111157818.7300","0.0351"
"300137","2022-12-31","1008131304.7200","-0.0646"
"300138","2010-12-31","584062517.4800","0.1205"
"300138","2011-12-31","1071253750.4100","0.0778"
"300138","2012-12-31","951326932.0200","0.0595"
"300138","2013-12-31","1186224703.1100","0.0107"
"300138","2014-12-31","1207179702.3000","0.0207"
"300138","2015-12-31","1267629195.4900","0.0561"
"300138","2016-12-31","2140846680.0300","0.0677"
"300138","2017-12-31","2772135813.8200","0.0817"
"300138","2018-12-31","3063440575.3500","0.0847"
"300138","2019-12-31","3265232815.4300","0.1091"
"300138","2020-12-31","3912935282.0700","0.1401"
"300138","2021-12-31","4873610394.2400","0.1448"
"300138","2022-12-31","6295872780.5300","0.1454"
"300139","2010-12-31","236082428.3100","0.0928"
"300139","2011-12-31","304062527.4800","0.0751"
"300139","2012-12-31","292556168.8400","0.0767"
"300139","2013-12-31","291308239.2400","0.0605"
"300139","2014-12-31","254305801.1500","0.0533"
"300139","2015-12-31","224086168.9000","0.0303"
"300139","2016-12-31","225219028.4700","0.0156"
"300139","2017-12-31","138011777.6300","-0.1701"
"300139","2018-12-31","164476806.0400","0.0024"
"300139","2019-12-31","359698409.2000","-0.0930"
"300139","2020-12-31","184753312.3300","-0.0615"
"300139","2021-12-31","193226803.9600","0.0923"
"300139","2022-12-31","218520602.6900","-0.0638"
"300140","2010-12-31","302503771.3900","0.1058"
"300140","2011-12-31","287066327.4200","0.0504"
"300140","2012-12-31","206022535.2200","0.0163"
"300140","2013-12-31","238980129.7600","0.0146"
"300140","2014-12-31","267474104.5000","0.0163"
"300140","2015-12-31","289775824.8700","0.0148"
"300140","2016-12-31","1315765899.9700","0.0856"
"300140","2017-12-31","1901419572.8900","0.0502"
"300140","2018-12-31","1825714128.6700","0.0198"
"300140","2019-12-31","2524734694.4800","-0.0104"
"300140","2020-12-31","1883579282.7200","-0.2437"
"300140","2021-12-31","1134113313.9800","-0.1340"
"300140","2022-12-31","848383585.6700","-0.1025"
"300141","2010-12-31","162186608.7000","0.1193"
"300141","2011-12-31","191726587.0300","0.0718"
"300141","2012-12-31","276820192.9100","0.0905"
"300141","2013-12-31","342881210.5900","0.1024"
"300141","2014-12-31","324972001.3500","0.0783"
"300141","2015-12-31","301386449.2300","0.0325"
"300141","2016-12-31","406701295.6500","0.0464"
"300141","2017-12-31","542710320.6800","0.0122"
"300141","2018-12-31","754696856.5500","0.0133"
"300141","2019-12-31","521165264.4700","0.0084"
"300141","2020-12-31","526364149.7200","-0.0879"
"300141","2021-12-31","325031340.5000","0.0140"
"300141","2022-12-31","310601211.6300","-0.0171"
"300142","2010-12-31","358792291.6900","0.1133"
"300142","2011-12-31","473810891.6300","0.0788"
"300142","2012-12-31","537558541.0900","0.0766"
"300142","2013-12-31","583094757.2700","0.0016"
"300142","2014-12-31","719021311.0500","0.0314"
"300142","2015-12-31","1006027016.9200","-0.2966"
"300142","2016-12-31","591004603.6900","0.0092"
"300142","2017-12-31","668264842.1100","-0.1577"
"300142","2018-12-31","879044696.2800","0.2412"
"300142","2019-12-31","1121220288.7800","0.0356"
"300142","2020-12-31","2939021219.0500","0.1793"
"300142","2021-12-31","3462831094.1400","0.0674"
"300142","2022-12-31","5086445195.1000","0.0894"
"300143","2010-12-31","167931537.2200","0.1000"
"300143","2011-12-31","207569407.9200","0.0778"
"300143","2012-12-31","247828230.6500","0.0056"
"300143","2013-12-31","254837544.2300","-0.2301"
"300143","2014-12-31","307842534.9300","-0.6064"
"300143","2015-12-31","280137234.3700","0.0166"
"300143","2016-12-31","432454072.4100","0.0262"
"300143","2017-12-31","329229598.1400","0.0598"
"300143","2018-12-31","504024414.0000","0.0316"
"300143","2019-12-31","572936418.2100","-0.4032"
"300143","2020-12-31","661054432.1600","0.0717"
"300143","2021-12-31","1089867456.3800","-0.1761"
"300143","2022-12-31","1156246284.0500","-0.3816"
"300144","2010-12-31","444756661.9500","0.1167"
"300144","2011-12-31","504532175.1400","0.0849"
"300144","2012-12-31","586157062.8000","0.0910"
"300144","2013-12-31","678715861.7700","0.1010"
"300144","2014-12-31","935119130.2000","0.1089"
"300144","2015-12-31","1694513980.0000","0.1399"
"300144","2016-12-31","2644228901.6500","0.1493"
"300144","2017-12-31","3023831231.2600","0.1523"
"300144","2018-12-31","3211192814.4800","0.1488"
"300144","2019-12-31","2611753208.8600","0.1395"
"300144","2020-12-31","902586125.6300","-0.2006"
"300144","2021-12-31","1184864639.2500","0.0386"
"300144","2022-12-31","457814963.2900","-0.0022"
"300145","2010-12-31","635653688.9400","0.1291"
"300145","2011-12-31","865025202.0200","0.1040"
"300145","2012-12-31","1048773863.1800","0.1132"
"300145","2013-12-31","1344509487.6000","0.1304"
"300145","2014-12-31","1571485350.5900","0.1382"
"300145","2015-12-31","1948350527.2300","0.1096"
"300145","2016-12-31","2790047965.0300","0.1329"
"300145","2017-12-31","3814653405.6000","0.1355"
"300145","2018-12-31","4362567001.0500","0.0931"
"300145","2019-12-31","4094020405.5800","0.0079"
"300145","2020-12-31","4218438814.3900","-0.4913"
"300145","2021-12-31","5186501853.3000","-0.2972"
"300145","2022-12-31","5264160217.4800","0.0605"
"300146","2010-12-31","346080768.7200","0.1064"
"300146","2011-12-31","657963682.4300","0.1103"
"300146","2012-12-31","1066692093.5300","0.1522"
"300146","2013-12-31","1482241903.6400","0.2027"
"300146","2014-12-31","1704980536.8900","0.2148"
"300146","2015-12-31","2266043013.7000","0.1772"
"300146","2016-12-31","2309112366.0400","0.1097"
"300146","2017-12-31","3110795387.7300","0.1559"
"300146","2018-12-31","4350775627.1500","0.1512"
"300146","2019-12-31","5261799439.2500","-0.0648"
"300146","2020-12-31","6094900943.7000","0.2399"
"300146","2021-12-31","7431278129.5900","0.2021"
"300146","2022-12-31","7861411752.8200","0.1326"
"300147","2010-12-31","513383583.0100","0.0883"
"300147","2011-12-31","616090220.8600","0.0609"
"300147","2012-12-31","801020212.9000","0.0739"
"300147","2013-12-31","1261114651.8800","0.1054"
"300147","2014-12-31","1523980138.1000","0.1209"
"300147","2015-12-31","1464604842.0000","0.0744"
"300147","2016-12-31","1862087873.6300","0.0270"
"300147","2017-12-31","2187317438.2300","0.0296"
"300147","2018-12-31","2504252347.8600","0.0223"
"300147","2019-12-31","2786199516.8500","0.0311"
"300147","2020-12-31","3072090655.9700","0.0339"
"300147","2021-12-31","2970575841.9100","-0.1645"
"300147","2022-12-31","2187069901.4000","-0.1545"
"300148","2010-12-31","213835989.9900","0.1047"
"300148","2011-12-31","277601529.4900","0.0644"
"300148","2012-12-31","279907785.5000","0.0382"
"300148","2013-12-31","327948371.9300","0.0378"
"300148","2014-12-31","515755768.3600","0.1026"
"300148","2015-12-31","544282530.1700","0.0953"
"300148","2016-12-31","779939639.9400","0.0804"
"300148","2017-12-31","936023719.2500","0.0316"
"300148","2018-12-31","1125804691.3600","-0.2925"
"300148","2019-12-31","1239714280.7200","0.0110"
"300148","2020-12-31","847680612.1000","-0.3228"
"300148","2021-12-31","505470902.1300","-0.3423"
"300148","2022-12-31","605838110.0600","-0.2167"
"300149","2010-12-31","123809674.7200","0.1004"
"300149","2011-12-31","166058033.0300","0.0475"
"300149","2012-12-31","238697864.7500","0.0585"
"300149","2013-12-31","256723740.7900","0.0580"
"300149","2014-12-31","281166915.9200","0.0560"
"300149","2015-12-31","318645039.0100","0.0855"
"300149","2016-12-31","258644541.0800","0.0869"
"300149","2017-12-31","275353625.0500","0.0701"
"300149","2018-12-31","996915339.6000","0.1052"
"300149","2019-12-31","1327826062.3500","0.0603"
"300149","2020-12-31","1481591872.6400","0.0648"
"300149","2021-12-31","1690677943.3300","-0.1811"
"300149","2022-12-31","1326584320.1200","0.1730"
"300150","2010-12-31","234010790.0100","0.0799"
"300150","2011-12-31","300090073.3100","0.0695"
"300150","2012-12-31","231459298.0900","0.0491"
"300150","2013-12-31","236849779.4000","0.0467"
"300150","2014-12-31","332546030.0100","0.0883"
"300150","2015-12-31","391890175.3400","0.0775"
"300150","2016-12-31","469693746.2900","0.0649"
"300150","2017-12-31","522835099.9400","0.0281"
"300150","2018-12-31","673496543.9600","0.0443"
"300150","2019-12-31","894333745.3000","0.0520"
"300150","2020-12-31","777225090.8700","-0.0457"
"300150","2021-12-31","940392495.8100","0.0147"
"300150","2022-12-31","705460702.6300","-0.2294"
"300151","2010-12-31","286177568.2400","0.0975"
"300151","2011-12-31","342795871.6900","0.0478"
"300151","2012-12-31","493613128.8300","0.0475"
"300151","2013-12-31","617390939.6100","0.0487"
"300151","2014-12-31","578661801.9900","0.0672"
"300151","2015-12-31","548715488.1400","0.0365"
"300151","2016-12-31","588311714.6000","0.0396"
"300151","2017-12-31","598803876.0700","0.0412"
"300151","2018-12-31","693654839.3200","0.0640"
"300151","2019-12-31","715362940.0900","0.0681"
"300151","2020-12-31","1118018432.9800","0.1887"
"300151","2021-12-31","1127382018.7000","0.1021"
"300151","2022-12-31","1228311379.3400","0.0987"
"300152","2010-12-31","214065077.9800","0.0815"
"300152","2011-12-31","270450318.3800","0.0519"
"300152","2012-12-31","405108660.7000","0.0506"
"300152","2013-12-31","570638952.8400","0.0302"
"300152","2014-12-31","842523041.3700","0.0301"
"300152","2015-12-31","998788300.8800","0.0021"
"300152","2016-12-31","772006227.8800","-0.2350"
"300152","2017-12-31","654510553.9200","-0.0026"
"300152","2018-12-31","526434765.6800","-0.5774"
"300152","2019-12-31","513408320.7500","0.0128"
"300152","2020-12-31","514946526.1200","0.0166"
"300152","2021-12-31","176403460.0300","-0.4300"
"300152","2022-12-31","186796370.5000","-0.1958"
"300153","2010-12-31","437881113.1200","0.0968"
"300153","2011-12-31","485055167.3800","0.0435"
"300153","2012-12-31","446223956.1200","0.0144"
"300153","2013-12-31","465874312.0600","0.0218"
"300153","2014-12-31","634535345.9500","0.0337"
"300153","2015-12-31","817356328.8900","0.0522"
"300153","2016-12-31","815114039.3300","0.0328"
"300153","2017-12-31","1073216984.2500","0.0278"
"300153","2018-12-31","1311179140.4100","0.0181"
"300153","2019-12-31","1047590309.8600","0.0056"
"300153","2020-12-31","702130777.9600","-0.2203"
"300153","2021-12-31","952949491.3900","0.0130"
"300153","2022-12-31","875203677.9100","0.0346"
"300154","2010-12-31","616313106.9500","0.1227"
"300154","2011-12-31","759514864.8600","0.0878"
"300154","2012-12-31","758632282.6500","0.0597"
"300154","2013-12-31","686119251.5900","0.0637"
"300154","2014-12-31","681444138.7500","0.0747"
"300154","2015-12-31","552659572.0900","0.0528"
"300154","2016-12-31","545276238.7000","0.0451"
"300154","2017-12-31","648076567.4900","0.0527"
"300154","2018-12-31","577568807.2200","0.0657"
"300154","2019-12-31","554780889.2100","0.0689"
"300154","2020-12-31","555630652.7100","0.0400"
"300154","2021-12-31","1082667085.1500","0.0717"
"300154","2022-12-31","1072672317.5400","0.0508"
"300155","2010-12-31","243378065.3900","0.1105"
"300155","2011-12-31","253216897.2000","0.0583"
"300155","2012-12-31","363242031.2600","0.0717"
"300155","2013-12-31","522102067.0600","0.0938"
"300155","2014-12-31","639943230.1000","0.0729"
"300155","2015-12-31","784102304.3200","0.0307"
"300155","2016-12-31","797735732.1600","0.0186"
"300155","2017-12-31","845023779.2400","0.0119"
"300155","2018-12-31","918900258.1700","0.0244"
"300155","2019-12-31","924120718.5000","0.0600"
"300155","2020-12-31","937307627.1800","0.0829"
"300155","2021-12-31","759399709.4200","0.0202"
"300155","2022-12-31","436971440.6200","-0.0359"
"300156","2010-12-31","335645058.3300","0.1170"
"300156","2011-12-31","320780950.0300","0.0522"
"300156","2012-12-31","724865642.2600","0.0569"
"300156","2013-12-31","277391251.2300","-0.1039"
"300156","2014-12-31","301412437.8600","0.0137"
"300156","2015-12-31","1214680329.3400","0.1048"
"300156","2016-12-31","3125095692.3300","0.3221"
"300156","2017-12-31","2809393507.0100","0.1323"
"300156","2018-12-31","51252984.8500","-0.7348"
"300157","2010-12-31","205744068.9600","0.0778"
"300157","2011-12-31","211814946.7200","0.0495"
"300157","2012-12-31","446190668.2400","0.0699"
"300157","2013-12-31","583294729.2400","0.0722"
"300157","2014-12-31","723251613.2800","0.0531"
"300157","2015-12-31","839805308.1700","0.0526"
"300157","2016-12-31","1352144100.6700","0.0318"
"300157","2017-12-31","2933483520.0800","-0.1113"
"300157","2018-12-31","1488450311.1400","0.0122"
"300157","2019-12-31","1064171650.1000","-0.3885"
"300157","2020-12-31","695937681.1900","-0.6242"
"300157","2021-12-31","420559433.6400","-0.9397"
"300157","2022-12-31","463803291.6900","-0.3516"
"300158","2010-12-31","930329729.4700","0.0862"
"300158","2011-12-31","1281376857.3200","0.0644"
"300158","2012-12-31","1387054787.2300","0.0466"
"300158","2013-12-31","1658490076.3100","0.0321"
"300158","2014-12-31","1919484998.0900","0.0176"
"300158","2015-12-31","2262093088.9800","0.0276"
"300158","2016-12-31","3282999975.8600","0.0529"
"300158","2017-12-31","3731602626.2600","0.0536"
"300158","2018-12-31","3419750405.1700","-0.0276"
"300158","2019-12-31","4398753603.8000","0.0254"
"300158","2020-12-31","4847833214.4700","0.0458"
"300158","2021-12-31","5093776334.2000","0.3813"
"300158","2022-12-31","3728555341.1900","-0.0086"
"300159","2010-12-31","253181853.9300","0.1137"
"300159","2011-12-31","377473635.9700","0.0923"
"300159","2012-12-31","410525073.2100","0.0868"
"300159","2013-12-31","572346556.1500","0.1025"
"300159","2014-12-31","560911399.7900","0.1037"
"300159","2015-12-31","940497660.0700","0.0042"
"300159","2016-12-31","912354476.4200","-0.9928"
"300159","2017-12-31","586403935.9700","-0.2437"
"300159","2018-12-31","960250657.0300","0.0115"
"300159","2019-12-31","1094252171.2400","-0.5251"
"300159","2020-12-31","926281551.6200","-0.8196"
"300159","2021-12-31","1362944785.4400","-1.2080"
"300159","2022-12-31","2143660923.4800","0.5115"
"300160","2010-12-31","632081213.2400","0.2959"
"300160","2011-12-31","795610656.2500","0.1575"
"300160","2012-12-31","787619129.0600","0.0498"
"300160","2013-12-31","786784324.5700","0.0316"
"300160","2014-12-31","837309929.3700","0.0306"
"300160","2015-12-31","1020069472.0200","0.0547"
"300160","2016-12-31","1147258970.2000","0.1016"
"300160","2017-12-31","1377788854.4200","0.0913"
"300160","2018-12-31","1400690104.9700","-0.2078"
"300160","2019-12-31","1269053556.2500","0.1277"
"300160","2020-12-31","1286337545.6900","0.1213"
"300160","2021-12-31","1457800111.2600","0.1252"
"300160","2022-12-31","1507057616.2500","0.1075"
"300161","2010-12-31","382468809.0700","0.2162"
"300161","2011-12-31","425229093.7800","0.0474"
"300161","2012-12-31","424396731.0800","0.0163"
"300161","2013-12-31","499941861.0800","0.0179"
"300161","2014-12-31","586233084.8600","0.0175"
"300161","2015-12-31","550736596.4100","-0.0485"
"300161","2016-12-31","812813080.1900","0.0043"
"300161","2017-12-31","985192133.8000","0.0272"
"300161","2018-12-31","819575843.8200","0.0077"
"300161","2019-12-31","906039496.4400","0.0142"
