"Indexcd","Trddt","Clsindex"
"399004","2006-12-08","1821.937"
"399004","2006-12-11","1911.140"
"399004","2006-12-12","1919.590"
"399004","2006-12-13","1919.584"
"399004","2006-12-14","1943.461"
"399004","2006-12-15","1986.190"
"399004","2006-12-18","2047.126"
"399004","2006-12-19","2039.099"
"399004","2006-12-20","2065.283"
"399004","2006-12-21","2035.438"
"399004","2006-12-22","2007.515"
"399004","2006-12-25","2047.716"
"399004","2006-12-26","2036.023"
"399004","2006-12-27","2067.397"
"399004","2006-12-28","2054.286"
"399004","2006-12-29","2109.248"
"399004","2007-01-04","2126.712"
"399004","2007-01-05","2141.242"
"399004","2007-01-08","2199.984"
"399004","2007-01-09","2262.312"
"399004","2007-01-10","2341.478"
"399004","2007-01-11","2326.752"
"399004","2007-01-12","2285.243"
"399004","2007-01-15","2422.425"
"399004","2007-01-16","2529.984"
"399004","2007-01-17","2461.922"
"399004","2007-01-18","2482.147"
"399004","2007-01-19","2569.049"
"399004","2007-01-22","2668.593"
"399004","2007-01-23","2666.572"
"399004","2007-01-24","2684.947"
"399004","2007-01-25","2571.857"
"399004","2007-01-26","2629.848"
"399004","2007-01-29","2685.663"
"399004","2007-01-30","2661.286"
"399004","2007-01-31","2477.473"
"399004","2007-02-01","2492.937"
"399004","2007-02-02","2389.123"
"399004","2007-02-05","2382.534"
"399004","2007-02-06","2414.162"
"399004","2007-02-07","2475.532"
"399004","2007-02-08","2521.064"
"399004","2007-02-09","2507.067"
"399004","2007-02-12","2602.571"
"399004","2007-02-13","2644.315"
"399004","2007-02-14","2714.232"
"399004","2007-02-15","2804.118"
"399004","2007-02-16","2815.583"
"399004","2007-02-26","2839.627"
"399004","2007-02-27","2578.358"
"399004","2007-02-28","2668.397"
"399004","2007-03-01","2584.370"
"399004","2007-03-02","2624.185"
"399004","2007-03-05","2608.461"
"399004","2007-03-06","2635.349"
"399004","2007-03-07","2707.178"
"399004","2007-03-08","2749.576"
"399004","2007-03-09","2722.029"
"399004","2007-03-12","2723.057"
"399004","2007-03-13","2755.085"
"399004","2007-03-14","2719.847"
"399004","2007-03-15","2772.840"
"399004","2007-03-16","2736.315"
"399004","2007-03-19","2771.749"
"399004","2007-03-20","2793.113"
"399004","2007-03-21","2831.094"
"399004","2007-03-22","2836.772"
"399004","2007-03-23","2857.948"
"399004","2007-03-26","2908.285"
"399004","2007-03-27","2916.489"
"399004","2007-03-28","2901.119"
"399004","2007-03-29","2875.899"
"399004","2007-03-30","2876.051"
"399004","2007-04-02","2950.044"
"399004","2007-04-03","3001.212"
"399004","2007-04-04","3042.957"
"399004","2007-04-05","3077.634"
"399004","2007-04-06","3124.827"
"399004","2007-04-09","3196.837"
"399004","2007-04-10","3246.002"
"399004","2007-04-11","3288.256"
"399004","2007-04-12","3365.871"
"399004","2007-04-13","3384.390"
"399004","2007-04-16","3470.178"
"399004","2007-04-17","3501.859"
"399004","2007-04-18","3555.870"
"399004","2007-04-19","3381.700"
"399004","2007-04-20","3526.228"
"399004","2007-04-23","3671.781"
"399004","2007-04-24","3673.193"
"399004","2007-04-25","3666.260"
"399004","2007-04-26","3726.412"
"399004","2007-04-27","3676.781"
"399004","2007-04-30","3745.224"
"399004","2007-05-08","3909.967"
"399004","2007-05-09","3936.582"
"399004","2007-05-10","3965.050"
"399004","2007-05-11","3943.987"
"399004","2007-05-14","4012.853"
"399004","2007-05-15","3891.334"
"399004","2007-05-16","3987.119"
"399004","2007-05-17","4090.419"
"399004","2007-05-18","4107.590"
"399004","2007-05-21","4174.789"
"399004","2007-05-22","4235.192"
"399004","2007-05-23","4318.257"
"399004","2007-05-24","4290.425"
"399004","2007-05-25","4370.771"
"399004","2007-05-28","4486.716"
"399004","2007-05-29","4627.330"
"399004","2007-05-30","4328.251"
"399004","2007-05-31","4384.788"
"399004","2007-06-01","4224.337"
"399004","2007-06-04","3897.253"
"399004","2007-06-05","4060.570"
"399004","2007-06-06","4160.692"
"399004","2007-06-07","4297.299"
"399004","2007-06-08","4361.937"
"399004","2007-06-11","4480.221"
"399004","2007-06-12","4618.260"
"399004","2007-06-13","4711.150"
"399004","2007-06-14","4667.033"
"399004","2007-06-15","4673.270"
"399004","2007-06-18","4820.110"
"399004","2007-06-19","4873.250"
"399004","2007-06-20","4801.552"
"399004","2007-06-21","4838.515"
"399004","2007-06-22","4636.304"
"399004","2007-06-25","4420.770"
"399004","2007-06-26","4485.389"
"399004","2007-06-27","4614.135"
"399004","2007-06-28","4364.488"
"399004","2007-06-29","4287.078"
"399004","2007-07-02","4265.942"
"399004","2007-07-03","4370.467"
"399004","2007-07-04","4278.474"
"399004","2007-07-05","4025.203"
"399004","2007-07-06","4233.605"
"399004","2007-07-09","4389.205"
"399004","2007-07-10","4314.789"
"399004","2007-07-11","4352.394"
"399004","2007-07-12","4370.172"
"399004","2007-07-13","4358.403"
"399004","2007-07-16","4197.072"
"399004","2007-07-17","4320.404"
"399004","2007-07-18","4333.961"
"399004","2007-07-19","4332.818"
"399004","2007-07-20","4524.079"
"399004","2007-07-23","4759.466"
"399004","2007-07-24","4768.253"
"399004","2007-07-25","4856.795"
"399004","2007-07-26","4939.665"
"399004","2007-07-27","4955.963"
"399004","2007-07-30","5089.826"
"399004","2007-07-31","5152.994"
"399004","2007-08-01","4977.372"
"399004","2007-08-02","5202.603"
"399004","2007-08-03","5377.160"
"399004","2007-08-06","5500.104"
"399004","2007-08-07","5505.056"
"399004","2007-08-08","5398.449"
"399004","2007-08-09","5519.825"
"399004","2007-08-10","5401.367"
"399004","2007-08-13","5347.484"
"399004","2007-08-14","5429.076"
"399004","2007-08-15","5407.155"
"399004","2007-08-16","5345.624"
"399004","2007-08-17","5244.796"
"399004","2007-08-20","5521.065"
"399004","2007-08-21","5617.223"
"399004","2007-08-22","5746.155"
"399004","2007-08-23","5836.424"
"399004","2007-08-24","5902.613"
"399004","2007-08-27","5920.977"
"399004","2007-08-28","5921.692"
"399004","2007-08-29","5809.332"
"399004","2007-08-30","5899.132"
"399004","2007-08-31","5970.381"
"399004","2007-09-03","6079.895"
"399004","2007-09-04","6031.170"
"399004","2007-09-05","6026.086"
"399004","2007-09-06","6065.487"
"399004","2007-09-07","5941.040"
"399004","2007-09-10","6024.936"
"399004","2007-09-11","5730.596"
"399004","2007-09-12","5833.743"
"399004","2007-09-13","6015.645"
"399004","2007-09-14","6098.671"
"399004","2007-09-17","6211.807"
"399004","2007-09-18","6170.240"
"399004","2007-09-19","6104.077"
"399004","2007-09-20","6169.901"
"399004","2007-09-21","6160.102"
"399004","2007-09-24","6215.191"
"399004","2007-09-25","6167.473"
"399004","2007-09-26","6047.019"
"399004","2007-09-27","6139.819"
"399004","2007-09-28","6325.799"
"399004","2007-10-08","6411.846"
"399004","2007-10-09","6447.548"
"399004","2007-10-10","6426.910"
"399004","2007-10-11","6435.774"
"399004","2007-10-12","6360.945"
"399004","2007-10-15","6381.432"
"399004","2007-10-16","6465.506"
"399004","2007-10-17","6424.227"
"399004","2007-10-18","6215.439"
"399004","2007-10-19","6248.870"
"399004","2007-10-22","6092.262"
"399004","2007-10-23","6160.338"
"399004","2007-10-24","6182.941"
"399004","2007-10-25","5936.699"
"399004","2007-10-26","6025.814"
"399004","2007-10-29","6139.020"
"399004","2007-10-30","6212.831"
"399004","2007-10-31","6375.257"
"399004","2007-11-01","6232.271"
"399004","2007-11-02","6025.512"
"399004","2007-11-05","5911.667"
"399004","2007-11-06","5918.232"
"399004","2007-11-07","5952.620"
"399004","2007-11-08","5703.404"
"399004","2007-11-09","5599.457"
"399004","2007-11-12","5552.999"
"399004","2007-11-13","5473.178"
"399004","2007-11-14","5679.941"
"399004","2007-11-15","5594.107"
"399004","2007-11-16","5496.747"
"399004","2007-11-19","5504.510"
"399004","2007-11-20","5611.717"
"399004","2007-11-21","5541.693"
"399004","2007-11-22","5267.349"
"399004","2007-11-23","5355.357"
"399004","2007-11-26","5301.015"
"399004","2007-11-27","5204.064"
"399004","2007-11-28","5105.103"
"399004","2007-11-29","5274.091"
"399004","2007-11-30","5178.059"
"399004","2007-12-03","5232.989"
"399004","2007-12-04","5296.279"
"399004","2007-12-05","5459.909"
"399004","2007-12-06","5454.508"
"399004","2007-12-07","5531.804"
"399004","2007-12-10","5660.624"
"399004","2007-12-11","5653.990"
"399004","2007-12-12","5609.921"
"399004","2007-12-13","5357.366"
"399004","2007-12-14","5489.405"
"399004","2007-12-17","5390.882"
"399004","2007-12-18","5370.769"
"399004","2007-12-19","5485.375"
"399004","2007-12-20","5567.343"
"399004","2007-12-21","5640.591"
"399004","2007-12-24","5750.325"
"399004","2007-12-25","5776.678"
"399004","2007-12-26","5860.150"
"399004","2007-12-27","5973.279"
"399004","2007-12-28","5941.171"
"399004","2008-01-02","6012.880"
"399004","2008-01-03","6059.897"
"399004","2008-01-04","6131.346"
"399004","2008-01-07","6226.089"
"399004","2008-01-08","6167.167"
"399004","2008-01-09","6297.713"
"399004","2008-01-10","6393.987"
"399004","2008-01-11","6402.973"
"399004","2008-01-14","6456.284"
"399004","2008-01-15","6443.669"
"399004","2008-01-16","6239.710"
"399004","2008-01-17","6102.219"
"399004","2008-01-18","6185.279"
"399004","2008-01-21","5871.846"
"399004","2008-01-22","5449.364"
"399004","2008-01-23","5747.359"
"399004","2008-01-24","5846.526"
"399004","2008-01-25","5908.845"
"399004","2008-01-28","5523.120"
"399004","2008-01-29","5539.542"
"399004","2008-01-30","5518.708"
"399004","2008-01-31","5384.685"
"399004","2008-02-01","5313.577"
"399004","2008-02-04","5743.111"
"399004","2008-02-05","5709.221"
"399004","2008-02-13","5607.818"
"399004","2008-02-14","5684.898"
"399004","2008-02-15","5624.699"
"399004","2008-02-18","5753.728"
"399004","2008-02-19","5890.879"
"399004","2008-02-20","5784.443"
"399004","2008-02-21","5760.804"
"399004","2008-02-22","5578.971"
"399004","2008-02-25","5359.312"
"399004","2008-02-26","5300.486"
"399004","2008-02-27","5436.753"
"399004","2008-02-28","5426.556"
"399004","2008-02-29","5481.917"
"399004","2008-03-03","5623.656"
"399004","2008-03-04","5503.347"
"399004","2008-03-05","5473.946"
"399004","2008-03-06","5506.320"
"399004","2008-03-07","5446.829"
"399004","2008-03-10","5212.567"
"399004","2008-03-11","5202.438"
"399004","2008-03-12","5051.421"
"399004","2008-03-13","4894.441"
"399004","2008-03-14","4844.640"
"399004","2008-03-17","4594.135"
"399004","2008-03-18","4339.313"
"399004","2008-03-19","4513.754"
"399004","2008-03-20","4672.879"
"399004","2008-03-21","4732.535"
"399004","2008-03-24","4532.824"
"399004","2008-03-25","4622.641"
"399004","2008-03-26","4644.552"
"399004","2008-03-27","4494.729"
"399004","2008-03-28","4673.902"
"399004","2008-03-31","4531.246"
"399004","2008-04-01","4228.127"
"399004","2008-04-02","4141.641"
"399004","2008-04-03","4248.793"
"399004","2008-04-07","4504.946"
"399004","2008-04-08","4573.617"
"399004","2008-04-09","4395.101"
"399004","2008-04-10","4474.957"
"399004","2008-04-11","4497.012"
"399004","2008-04-14","4186.592"
"399004","2008-04-15","4224.881"
"399004","2008-04-16","4119.105"
"399004","2008-04-17","3984.710"
"399004","2008-04-18","3851.947"
"399004","2008-04-21","3792.435"
"399004","2008-04-22","3799.622"
"399004","2008-04-23","4001.324"
"399004","2008-04-24","4369.053"
"399004","2008-04-25","4434.472"
"399004","2008-04-28","4347.433"
"399004","2008-04-29","4385.571"
"399004","2008-04-30","4581.563"
"399004","2008-05-05","4706.956"
"399004","2008-05-06","4645.830"
"399004","2008-05-07","4420.888"
"399004","2008-05-08","4541.337"
"399004","2008-05-09","4493.716"
"399004","2008-05-12","4528.620"
"399004","2008-05-13","4511.445"
"399004","2008-05-14","4660.023"
"399004","2008-05-15","4611.098"
"399004","2008-05-16","4580.344"
"399004","2008-05-19","4554.524"
"399004","2008-05-20","4301.366"
"399004","2008-05-21","4385.615"
"399004","2008-05-22","4293.540"
"399004","2008-05-23","4238.682"
"399004","2008-05-26","4117.927"
"399004","2008-05-27","4148.157"
"399004","2008-05-28","4259.587"
"399004","2008-05-29","4147.154"
"399004","2008-05-30","4169.748"
"399004","2008-06-02","4176.571"
"399004","2008-06-03","4151.726"
"399004","2008-06-04","4121.158"
"399004","2008-06-05","4070.798"
"399004","2008-06-06","4036.433"
"399004","2008-06-10","3716.358"
"399004","2008-06-11","3610.183"
"399004","2008-06-12","3571.866"
"399004","2008-06-13","3431.056"
"399004","2008-06-16","3386.299"
"399004","2008-06-17","3243.202"
"399004","2008-06-18","3412.875"
"399004","2008-06-19","3156.842"
"399004","2008-06-20","3228.062"
"399004","2008-06-23","3174.745"
"399004","2008-06-24","3269.900"
"399004","2008-06-25","3420.395"
"399004","2008-06-26","3434.858"
"399004","2008-06-27","3234.184"
"399004","2008-06-30","3212.872"
"399004","2008-07-01","3129.803"
"399004","2008-07-02","3153.160"
"399004","2008-07-03","3247.505"
"399004","2008-07-04","3241.282"
"399004","2008-07-07","3410.328"
"399004","2008-07-08","3440.134"
"399004","2008-07-09","3570.071"
"399004","2008-07-10","3515.333"
"399004","2008-07-11","3473.676"
"399004","2008-07-14","3492.258"
"399004","2008-07-15","3355.070"
"399004","2008-07-16","3218.956"
"399004","2008-07-17","3197.392"
"399004","2008-07-18","3299.039"
"399004","2008-07-21","3407.256"
"399004","2008-07-22","3402.722"
"399004","2008-07-23","3355.490"
"399004","2008-07-24","3447.136"
"399004","2008-07-25","3419.252"
"399004","2008-07-28","3446.887"
"399004","2008-07-29","3385.576"
"399004","2008-07-30","3365.638"
"399004","2008-07-31","3275.464"
"399004","2008-08-01","3304.035"
"399004","2008-08-04","3227.916"
"399004","2008-08-05","3118.291"
"399004","2008-08-06","3117.295"
"399004","2008-08-07","3116.300"
"399004","2008-08-08","2961.261"
"399004","2008-08-11","2781.711"
"399004","2008-08-12","2783.869"
"399004","2008-08-13","2801.533"
"399004","2008-08-14","2808.156"
"399004","2008-08-15","2793.236"
"399004","2008-08-18","2642.180"
"399004","2008-08-19","2680.570"
"399004","2008-08-20","2877.158"
"399004","2008-08-21","2775.556"
"399004","2008-08-22","2725.455"
"399004","2008-08-25","2713.041"
"399004","2008-08-26","2633.780"
"399004","2008-08-27","2611.222"
"399004","2008-08-28","2605.912"
"399004","2008-08-29","2675.410"
"399004","2008-09-01","2575.037"
"399004","2008-09-02","2546.934"
"399004","2008-09-03","2501.917"
"399004","2008-09-04","2518.673"
"399004","2008-09-05","2440.519"
"399004","2008-09-08","2343.687"
"399004","2008-09-09","2351.174"
"399004","2008-09-10","2360.655"
"399004","2008-09-11","2299.121"
"399004","2008-09-12","2318.118"
"399004","2008-09-16","2295.392"
"399004","2008-09-17","2238.570"
"399004","2008-09-18","2193.306"
"399004","2008-09-19","2397.440"
"399004","2008-09-22","2505.220"
"399004","2008-09-23","2367.334"
"399004","2008-09-24","2378.139"
"399004","2008-09-25","2466.913"
"399004","2008-09-26","2521.845"
"399004","2008-10-06","2411.549"
"399004","2008-10-07","2401.706"
"399004","2008-10-08","2328.075"
"399004","2008-10-09","2280.257"
"399004","2008-10-10","2158.560"
"399004","2008-10-13","2210.219"
"399004","2008-10-14","2172.749"
"399004","2008-10-15","2150.048"
"399004","2008-10-16","2062.671"
"399004","2008-10-17","2076.611"
"399004","2008-10-20","2145.066"
"399004","2008-10-21","2133.274"
"399004","2008-10-22","2093.627"
"399004","2008-10-23","2109.040"
"399004","2008-10-24","2056.123"
"399004","2008-10-27","1912.282"
"399004","2008-10-28","1960.113"
"399004","2008-10-29","1918.868"
"399004","2008-10-30","1946.241"
"399004","2008-10-31","1914.921"
"399004","2008-11-03","1902.715"
"399004","2008-11-04","1857.132"
"399004","2008-11-05","1922.106"
"399004","2008-11-06","1880.796"
"399004","2008-11-07","1894.581"
"399004","2008-11-10","2022.131"
"399004","2008-11-11","2017.368"
"399004","2008-11-12","2035.242"
"399004","2008-11-13","2121.254"
"399004","2008-11-14","2223.165"
"399004","2008-11-17","2281.949"
"399004","2008-11-18","2113.309"
"399004","2008-11-19","2248.681"
"399004","2008-11-20","2257.492"
"399004","2008-11-21","2257.487"
"399004","2008-11-24","2167.074"
"399004","2008-11-25","2166.735"
"399004","2008-11-26","2182.385"
"399004","2008-11-27","2231.542"
"399004","2008-11-28","2217.272"
"399004","2008-12-01","2267.135"
"399004","2008-12-02","2286.465"
"399004","2008-12-03","2375.240"
"399004","2008-12-04","2396.904"
"399004","2008-12-05","2447.614"
"399004","2008-12-08","2533.792"
"399004","2008-12-09","2478.988"
"399004","2008-12-10","2524.632"
"399004","2008-12-11","2468.471"
"399004","2008-12-12","2372.661"
"399004","2008-12-15","2385.381"
"399004","2008-12-16","2434.039"
"399004","2008-12-17","2452.359"
"399004","2008-12-18","2491.438"
"399004","2008-12-19","2503.962"
"399004","2008-12-22","2464.003"
"399004","2008-12-23","2337.877"
"399004","2008-12-24","2293.985"
"399004","2008-12-25","2275.246"
"399004","2008-12-26","2251.195"
"399004","2008-12-29","2241.502"
"399004","2008-12-30","2213.979"
"399004","2008-12-31","2186.351"
"399004","2009-01-05","2247.103"
"399004","2009-01-06","2311.629"
"399004","2009-01-07","2295.057"
"399004","2009-01-08","2253.095"
"399004","2009-01-09","2291.753"
"399004","2009-01-12","2298.714"
"399004","2009-01-13","2236.487"
"399004","2009-01-14","2331.125"
"399004","2009-01-15","2335.211"
"399004","2009-01-16","2366.616"
"399004","2009-01-19","2381.620"
"399004","2009-01-20","2399.726"
"399004","2009-01-21","2389.268"
"399004","2009-01-22","2422.196"
"399004","2009-01-23","2411.217"
"399004","2009-02-02","2443.577"
"399004","2009-02-03","2506.071"
"399004","2009-02-04","2570.219"
"399004","2009-02-05","2538.951"
"399004","2009-02-06","2656.908"
"399004","2009-02-09","2758.975"
"399004","2009-02-10","2826.450"
"399004","2009-02-11","2835.475"
"399004","2009-02-12","2851.511"
"399004","2009-02-13","2960.816"
"399004","2009-02-16","3011.534"
"399004","2009-02-17","2902.956"
"399004","2009-02-18","2782.947"
"399004","2009-02-19","2838.439"
"399004","2009-02-20","2917.965"
"399004","2009-02-23","3019.543"
"399004","2009-02-24","2907.521"
"399004","2009-02-25","2866.846"
"399004","2009-02-26","2696.438"
"399004","2009-02-27","2614.861"
"399004","2009-03-02","2669.358"
"399004","2009-03-03","2658.038"
"399004","2009-03-04","2838.196"
"399004","2009-03-05","2844.686"
"399004","2009-03-06","2836.947"
"399004","2009-03-09","2727.103"
"399004","2009-03-10","2766.736"
"399004","2009-03-11","2737.975"
"399004","2009-03-12","2738.262"
"399004","2009-03-13","2714.101"
"399004","2009-03-16","2756.027"
"399004","2009-03-17","2880.500"
"399004","2009-03-18","2909.125"
"399004","2009-03-19","2966.904"
"399004","2009-03-20","2970.621"
"399004","2009-03-23","3050.090"
"399004","2009-03-24","3069.606"
"399004","2009-03-25","2995.126"
"399004","2009-03-26","3072.772"
"399004","2009-03-27","3082.239"
"399004","2009-03-30","3061.318"
"399004","2009-03-31","3094.631"
"399004","2009-04-01","3150.482"
"399004","2009-04-02","3187.435"
"399004","2009-04-03","3160.390"
"399004","2009-04-07","3165.062"
"399004","2009-04-08","3051.477"
"399004","2009-04-09","3095.763"
"399004","2009-04-10","3202.240"
"399004","2009-04-13","3261.460"
"399004","2009-04-14","3309.396"
"399004","2009-04-15","3329.531"
"399004","2009-04-16","3328.427"
"399004","2009-04-17","3279.381"
"399004","2009-04-20","3349.390"
"399004","2009-04-21","3305.322"
"399004","2009-04-22","3159.740"
"399004","2009-04-23","3191.786"
"399004","2009-04-24","3173.388"
"399004","2009-04-27","3087.543"
"399004","2009-04-28","3105.111"
"399004","2009-04-29","3190.284"
"399004","2009-04-30","3231.788"
"399004","2009-05-04","3357.813"
"399004","2009-05-05","3378.594"
"399004","2009-05-06","3440.285"
"399004","2009-05-07","3426.052"
"399004","2009-05-08","3450.347"
"399004","2009-05-11","3339.382"
"399004","2009-05-12","3437.257"
"399004","2009-05-13","3469.653"
"399004","2009-05-14","3464.993"
"399004","2009-05-15","3478.215"
"399004","2009-05-18","3494.266"
"399004","2009-05-19","3529.788"
"399004","2009-05-20","3514.192"
"399004","2009-05-21","3430.796"
"399004","2009-05-22","3424.646"
"399004","2009-05-25","3456.760"
"399004","2009-05-26","3410.822"
"399004","2009-05-27","3431.808"
"399004","2009-06-01","3530.742"
"399004","2009-06-02","3552.707"
"399004","2009-06-03","3622.481"
"399004","2009-06-04","3634.680"
"399004","2009-06-05","3612.794"
"399004","2009-06-08","3599.961"
"399004","2009-06-09","3631.141"
"399004","2009-06-10","3661.717"
"399004","2009-06-11","3621.978"
"399004","2009-06-12","3562.613"
"399004","2009-06-15","3629.878"
"399004","2009-06-16","3637.333"
"399004","2009-06-17","3719.138"
"399004","2009-06-18","3761.423"
"399004","2009-06-19","3785.558"
"399004","2009-06-22","3765.226"
"399004","2009-06-23","3749.491"
"399004","2009-06-24","3829.714"
"399004","2009-06-25","3826.148"
"399004","2009-06-26","3838.879"
"399004","2009-06-29","3896.712"
"399004","2009-06-30","3878.714"
"399004","2009-07-01","3961.528"
"399004","2009-07-02","4003.230"
"399004","2009-07-03","4089.149"
"399004","2009-07-06","4156.629"
"399004","2009-07-07","4124.294"
"399004","2009-07-08","4168.798"
"399004","2009-07-09","4221.495"
"399004","2009-07-10","4245.312"
"399004","2009-07-13","4246.035"
"399004","2009-07-14","4355.685"
"399004","2009-07-15","4386.847"
"399004","2009-07-16","4385.080"
"399004","2009-07-17","4410.529"
"399004","2009-07-20","4498.041"
"399004","2009-07-21","4425.550"
"399004","2009-07-22","4494.159"
"399004","2009-07-23","4548.149"
"399004","2009-07-24","4546.835"
"399004","2009-07-27","4619.079"
"399004","2009-07-28","4656.533"
"399004","2009-07-29","4387.376"
"399004","2009-07-30","4446.018"
"399004","2009-07-31","4591.767"
"399004","2009-08-03","4672.616"
"399004","2009-08-04","4701.772"
"399004","2009-08-05","4661.844"
"399004","2009-08-06","4576.835"
"399004","2009-08-07","4404.643"
"399004","2009-08-10","4409.409"
"399004","2009-08-11","4448.478"
"399004","2009-08-12","4262.681"
"399004","2009-08-13","4322.023"
"399004","2009-08-14","4201.070"
"399004","2009-08-17","3917.443"
"399004","2009-08-18","3961.932"
"399004","2009-08-19","3774.736"
"399004","2009-08-20","3922.646"
"399004","2009-08-21","4005.115"
"399004","2009-08-24","4069.406"
"399004","2009-08-25","3946.177"
"399004","2009-08-26","4056.669"
"399004","2009-08-27","4038.677"
"399004","2009-08-28","3894.644"
"399004","2009-08-31","3602.487"
"399004","2009-09-01","3599.839"
"399004","2009-09-02","3632.687"
"399004","2009-09-03","3856.756"
"399004","2009-09-04","3904.187"
"399004","2009-09-07","3949.758"
"399004","2009-09-08","4046.185"
"399004","2009-09-09","4095.127"
"399004","2009-09-10","4045.999"
"399004","2009-09-11","4115.779"
"399004","2009-09-14","4220.368"
"399004","2009-09-15","4244.575"
"399004","2009-09-16","4202.473"
"399004","2009-09-17","4263.695"
"399004","2009-09-18","4106.218"
"399004","2009-09-21","4137.090"
"399004","2009-09-22","4049.515"
"399004","2009-09-23","3926.349"
"399004","2009-09-24","3924.971"
"399004","2009-09-25","3894.551"
"399004","2009-09-28","3795.237"
"399004","2009-09-29","3775.457"
"399004","2009-09-30","3825.157"
"399004","2009-10-09","4027.958"
"399004","2009-10-12","4019.989"
"399004","2009-10-13","4070.090"
"399004","2009-10-14","4103.627"
"399004","2009-10-15","4116.184"
"399004","2009-10-16","4125.960"
"399004","2009-10-19","4264.254"
"399004","2009-10-20","4323.211"
"399004","2009-10-21","4322.805"
"399004","2009-10-22","4307.396"
"399004","2009-10-23","4383.909"
"399004","2009-10-26","4385.272"
"399004","2009-10-27","4257.499"
"399004","2009-10-28","4298.091"
"399004","2009-10-29","4198.719"
"399004","2009-10-30","4237.980"
"399004","2009-11-02","4386.220"
"399004","2009-11-03","4443.150"
"399004","2009-11-04","4465.891"
"399004","2009-11-05","4464.310"
"399004","2009-11-06","4496.899"
"399004","2009-11-09","4511.889"
"399004","2009-11-10","4539.187"
"399004","2009-11-11","4528.347"
"399004","2009-11-12","4549.188"
"399004","2009-11-13","4573.934"
"399004","2009-11-16","4710.285"
"399004","2009-11-17","4710.305"
"399004","2009-11-18","4708.661"
"399004","2009-11-19","4737.393"
"399004","2009-11-20","4737.849"
"399004","2009-11-23","4792.438"
"399004","2009-11-24","4626.745"
"399004","2009-11-25","4751.603"
"399004","2009-11-26","4572.252"
"399004","2009-11-27","4428.104"
"399004","2009-11-30","4629.284"
"399004","2009-12-01","4707.459"
"399004","2009-12-02","4755.176"
"399004","2009-12-03","4750.433"
"399004","2009-12-04","4756.776"
"399004","2009-12-07","4819.949"
"399004","2009-12-08","4785.701"
"399004","2009-12-09","4717.959"
"399004","2009-12-10","4748.758"
"399004","2009-12-11","4754.166"
"399004","2009-12-14","4772.284"
"399004","2009-12-15","4739.365"
"399004","2009-12-16","4689.726"
"399004","2009-12-17","4582.934"
"399004","2009-12-18","4418.382"
"399004","2009-12-21","4452.878"
"399004","2009-12-22","4327.555"
"399004","2009-12-23","4385.714"
"399004","2009-12-24","4548.919"
"399004","2009-12-25","4550.587"
"399004","2009-12-28","4620.564"
"399004","2009-12-29","4638.858"
"399004","2009-12-30","4679.899"
"399004","2009-12-31","4701.000"
"399004","2010-01-04","4658.467"
"399004","2010-01-05","4662.435"
"399004","2010-01-06","4661.495"
"399004","2010-01-07","4571.634"
"399004","2010-01-08","4589.137"
"399004","2010-01-11","4560.117"
"399004","2010-01-12","4641.406"
"399004","2010-01-13","4528.879"
"399004","2010-01-14","4601.426"
"399004","2010-01-15","4630.440"
"399004","2010-01-18","4674.338"
"399004","2010-01-19","4676.262"
"399004","2010-01-20","4513.821"
"399004","2010-01-21","4517.272"
"399004","2010-01-22","4394.374"
"399004","2010-01-25","4345.327"
"399004","2010-01-26","4223.100"
"399004","2010-01-27","4189.555"
"399004","2010-01-28","4229.109"
"399004","2010-01-29","4240.131"
"399004","2010-02-01","4184.746"
"399004","2010-02-02","4161.307"
"399004","2010-02-03","4272.508"
"399004","2010-02-04","4259.881"
"399004","2010-02-05","4171.992"
"399004","2010-02-08","4183.747"
"399004","2010-02-09","4189.792"
"399004","2010-02-10","4257.881"
"399004","2010-02-11","4270.674"
"399004","2010-02-12","4304.871"
"399004","2010-02-22","4281.884"
"399004","2010-02-23","4253.449"
"399004","2010-02-24","4331.396"
"399004","2010-02-25","4401.089"
"399004","2010-02-26","4388.779"
"399004","2010-03-01","4433.678"
"399004","2010-03-02","4422.969"
"399004","2010-03-03","4453.173"
"399004","2010-03-04","4332.248"
"399004","2010-03-05","4343.900"
"399004","2010-03-08","4379.104"
"399004","2010-03-09","4403.884"
"399004","2010-03-10","4358.411"
"399004","2010-03-11","4346.066"
"399004","2010-03-12","4277.519"
"399004","2010-03-15","4198.594"
"399004","2010-03-16","4214.326"
"399004","2010-03-17","4317.585"
"399004","2010-03-18","4319.335"
"399004","2010-03-19","4362.027"
"399004","2010-03-22","4365.918"
"399004","2010-03-23","4343.506"
"399004","2010-03-24","4346.359"
"399004","2010-03-25","4276.249"
"399004","2010-03-26","4328.042"
"399004","2010-03-29","4420.399"
"399004","2010-03-30","4435.956"
"399004","2010-03-31","4409.565"
"399004","2010-04-01","4479.983"
"399004","2010-04-02","4513.241"
"399004","2010-04-06","4502.612"
"399004","2010-04-07","4488.163"
"399004","2010-04-08","4437.000"
"399004","2010-04-09","4482.838"
"399004","2010-04-12","4451.011"
"399004","2010-04-13","4474.786"
"399004","2010-04-14","4496.906"
"399004","2010-04-15","4470.429"
"399004","2010-04-16","4440.552"
"399004","2010-04-19","4177.961"
"399004","2010-04-20","4164.364"
"399004","2010-04-21","4265.853"
"399004","2010-04-22","4249.001"
"399004","2010-04-23","4237.145"
